Steward Berroa	PHI	7		-0.039444335		-0.039444335	22766
Brock Stewart	LAD		3	0	-0.039981015	-0.039981015	16727
Cole Sands	MIN		11.6666	0	-0.040328737	-0.040328737	21461
Max Muncy	ATH	142		-0.041532245		-0.041532245	29779
Drey Jameson	ARI		9.3333	0	-0.041915096	-0.041915096	26260
Matt Waldron	SDP		23.3333	0	-0.042957153	-0.042957153	25550
Julian FernÃ¡ndez	WSN		4	0	-0.042988755	-0.042988755	18341
Addison Barger	TOR	28		-0.044264961		-0.044264961	24598
Anthony Molina	ATL		5	0	-0.044381235	-0.044381235	26952
Omar Martinez	LAA	3		-0.044686653		-0.044686653	25369
Edwin DÃ­az	LAD		6	0	-0.046339281	-0.046339281	14710
Max Rajcic	STL		5	0	-0.046839681	-0.046839681	31873
Brady Basso	ATH		4.3333	0	-0.047440793	-0.047440793	25582
Brandon Williamson	CIN		28	0	-0.048503771	-0.048503771	25463
Justin Crawford	PHI	239		-0.048981488		-0.048981488	31791
JosÃ© Fermin	LAA		19.6666	0	-0.049317427	-0.049317427	33908
Wilkin Ramos	SFG		2	0	-0.049728058	-0.049728058	23988
Chase Shugart	PHI		26.6666	0	-0.050880235	-0.050880235	21544
Joey Meneses	ATH	9		-0.051087443		-0.051087443	14366
Taylor Rashi	ARI		3.6666	0	-0.051787086	-0.051787086	26344
Kerry Carpenter	DET	178		-0.051788546		-0.051788546	25961
Matthew Liberatore	STL		77.6666	0	-0.052226286	-0.052226286	22294
Luke Little	CHC		1	0	-0.052404065	-0.052404065	28036
Luken Baker	ARI	5		-0.053355008		-0.053355008	21497
Kolby Allard	CLE		8.6666	0	-0.053847983	-0.053847983	18694
Andrew Nardi	MIA		22.6666	0	-0.054670356	-0.054670356	25942
Jared Oliva	SFG	7		-0.054768052		-0.054768052	19968
Ryan Watson	BOS		43.6666	0	-0.055017598	-0.055017598	27853
Geoff Hartlieb	ATH		3	0	-0.055651028	-0.055651028	19558
Blake Hunt	SDP	3		-0.056401983		-0.056401983	23209
Domingo Gonzalez	SEA		7.6666	0	-0.056730561	-0.056730561	25241
Raynel Delgado	HOU	22		-0.057278674		-0.057278674	22272
Jonathan India	KCR	58		-0.059198514		-0.059198514	21523
Jake Meyers	HOU	133		-0.059413638		-0.059413638	20308
Andrew Painter	PHI		65	0	-0.060957871	-0.060957871	30091
Drew Millas	WSN	130		-0.062300835		-0.062300835	25643
Sammy Peralta	COL		2.6666	0	-0.06312602	-0.06312602	25589
Victor Robles	SEA	64		-0.063616544		-0.063616544	18363
Caleb Kilian	SFG		33.3333	0	-0.063839637	-0.063839637	26213
Beck Way	KCR		11.3333	0	-0.063928664	-0.063928664	27877
Tanner Murray	CHW	33		-0.066300079		-0.066300079	28848
Nick Solak	SDP	10		-0.067091033		-0.067091033	19294
Jayden Murray	- - -		14.3333	0	-0.067866926	-0.067866926	26482
Craig Kimbrel	- - -		19	0	-0.069403084	-0.069403084	6655
Erik Miller	SFG		21	0	-0.069458388	-0.069458388	26252
Eric Wagaman	NYM	22		-0.06992881		-0.06992881	23395
Jacob Gonzalez	CHW	60		-0.07033141		-0.07033141	33225
Jonah Tong	NYM		10	0	-0.070570081	-0.070570081	32157
Rolddy MuÃ±oz	ATL		2	0	-0.071099885	-0.071099885	27407
Logan O'Hoppe	LAA	190		-0.071325667		-0.071325667	24729
Alek Thomas	ARI	100		-0.071852043		-0.071852043	23792
Kenley Jansen	DET		18	0	-0.0744403	-0.0744403	3096
Grant Holmes	ATL		73.3333	0	-0.074777626	-0.074777626	16944
Antwone Kelly	PIT		2.3333	0	-0.075312093	-0.075312093	29000
Yilber DÃ­az	ARI		0.6666	0	-0.075569548	-0.075569548	29271
Riley Cornelio	WSN		8.3333	0	-0.075609945	-0.075609945	31953
Tyler Uberstine	BOS		2.6666	0	-0.07916373	-0.07916373	29961
Justin Verlander	DET		3.6666	0	-0.079390042	-0.079390042	8700
Joe La Sorsa	BOS		0.3333	0	-0.079411648	-0.079411648	25481
Christian VÃ¡zquez	HOU	168		-0.079432972		-0.079432972	9774
Franco Aleman	CLE		2.6666	0	-0.079612598	-0.079612598	30195
Cade Povich	BAL		19.3333	0	-0.08241988	-0.08241988	30055
Robby Snelling	MIA		5	0	-0.083915129	-0.083915129	31893
Jason Alexander	HOU		18.3333	0	-0.084327191	-0.084327191	19666
Carter Baumler	TEX		5.6666	0	-0.08514411	-0.08514411	30231
Jonathan Heasley	TBR		4	0	-0.088379815	-0.088379815	22224
Ryan Bliss	SEA	10		-0.088777691		-0.088777691	29547
Ryan Walker	SFG		20	0	-0.088858217	-0.088858217	20423
Jonathan Pintaro	NYM		12.3333	0	-0.089171417	-0.089171417	33980
TJ Shook	COL		3.6666	0	-0.089612409	-0.089612409	27567
Carson Seymour	SFG		4.3333	0	-0.091440096	-0.091440096	30084
Davis Wendzel	PIT	4		-0.092038482		-0.092038482	26469
Matt Svanson	STL		34.6666	0	-0.093930006	-0.093930006	29629
Craig Yoho	MIL		6	0	-0.095317081	-0.095317081	33248
Vidal BrujÃ¡n	NYM	13		-0.095498458		-0.095498458	20536
Ryan Johnson	LAA		19.3333	0	-0.095747776	-0.095747776	35325
J.P. France	HOU		6.6666	0	-0.095922641	-0.095922641	21212
Joe Ross	- - -		10.3332	0	-0.096085735	-0.096085735	12972
Eloy JimÃ©nez	TOR	35		-0.097046025		-0.097046025	17484
Angel Chivilli	NYY		2.3333	0	-0.098180249	-0.098180249	26790
Aramis Garcia	ARI	19		-0.0988755		-0.0988755	16925
Sean Sullivan	COL		12	0	-0.099872112	-0.099872112	33502
Gavin Collyer	TEX		17	0	-0.100621842	-0.100621842	26349
Shay Whitcomb	HOU	24		-0.101808824		-0.101808824	27789
Jorge Soler	LAA	256		-0.102067418		-0.102067418	14221
Andrew Wantz	TBR		1.6666	0	-0.102558739	-0.102558739	24933
Blas CastaÃ±o	COL		20.6666	0	-0.104251541	-0.104251541	26117
Daniel Johnson	HOU	17		-0.104376741		-0.104376741	19643
Ben Casparius	LAD		4.6666	0	-0.104940236	-0.104940236	30085
Victor Bericoto	SFG	22		-0.105122253		-0.105122253	26468
Cody Freeman	TEX	18		-0.105181813		-0.105181813	25629
Justin Slaten	BOS		16.6666	0	-0.105186433	-0.105186433	25648
Buddy Kennedy	SFG	8	1	-0.077601641	-0.028241007	-0.105842648	22505
JoJo Romero	STL		34	0	-0.106274754	-0.106274754	19574
Cole Wilcox	SEA		13.3333	0	-0.106673717	-0.106673717	27481
Petey Halpin	CLE	51		-0.106833659		-0.106833659	27931
Bryce Johnson	SDP	49		-0.106931724		-0.106931724	20002
Tyler Ferguson	- - -		4.6666	0	-0.106969086	-0.106969086	19481
Josh Bell	MIN	313		-0.107385434		-0.107385434	13145
Trey Gibson	BAL		30.3333	0	-0.108473435	-0.108473435	33794
Brenan Hanifee	DET		13.6666	0	-0.109001152	-0.109001152	22304
Oliver Dunn	TBR	12		-0.109922037		-0.109922037	26295
Alek Manoah	LAA		7.3333	0	-0.111363083	-0.111363083	26410
Peyton Pallette	CLE		20.6666	0	-0.111371554	-0.111371554	31865
Jose Fernandez	ARI	177		-0.11243768		-0.11243768	28020
Alec Bohm	PHI	304		-0.113746442		-0.113746442	21618
Brandon Leibrandt	CIN		6	0	-0.114468701	-0.114468701	16135
Ryan Borucki	SFG		23.6666	0	-0.115963645	-0.115963645	16350
Wyatt Mills	LAD		3.3333	0	-0.117495015	-0.117495015	20010
Johan Oviedo	BOS		3.6666	0	-0.121435776	-0.121435776	22487
Adam Frazier	LAA	93	2	-0.032513946	-0.088945694	-0.121459641	15223
Cody Laweryson	MIN		16	0	-0.121531583	-0.121531583	26429
Jared Triolo	PIT	159		-0.121586643		-0.121586643	25807
Jeffrey Springs	ATH		82.6666	0	-0.123191573	-0.123191573	17677
Ryne Nelson	ARI		83.3333	0	-0.123292282	-0.123292282	26253
John Klein	MIN		4.3333	0	-0.124828227	-0.124828227	32155
Lazaro Estrada	TOR		6.3333	0	-0.125148192	-0.125148192	24914
Seth Halvorsen	COL		16.3333	0	-0.126757354	-0.126757354	33294
Jacob Waguespack	DET		6	0	-0.126891062	-0.126891062	18318
Joel Payamps	ATL		7.6666	0	-0.127287149	-0.127287149	14332
Nick Raquet	BAL		2.6666	0	-0.12740317	-0.12740317	20333
Scott Kingery	CHC	4		-0.12949653		-0.12949653	17975
Eric Cerantola	KCR		4	0	-0.130117521	-0.130117521	30128
Vinnie Pasquantino	KCR	291		-0.130954057		-0.130954057	27676
Jim Jarvis	ATL	5		-0.131164312		-0.131164312	33492
Alex Jackson	MIN	43	1	-0.004575594	-0.127293274	-0.131868868	17276
Marcus Semien	NYM	318		-0.133092463		-0.133092463	12533
Andrew Kittredge	BAL		18	0	-0.13371864	-0.13371864	12828
Josh White	MIA		0.6666	0	-0.13403587	-0.13403587	31738
Seranthony DomÃ­nguez	CHW		28.3333	0	-0.135844633	-0.135844633	19249
Shaun Anderson	LAA		16.6666	0	-0.136660174	-0.136660174	19453
Griffin Canning	SDP		42.6666	0	-0.136873677	-0.136873677	19867
Nick Yorke	PIT	86		-0.137007535		-0.137007535	27504
Jase Bowen	SDP	32		-0.137639716		-0.137639716	26047
Hayden Senger	NYM	17		-0.138648227		-0.138648227	21489
Jordan Hicks	CHW		17.6666	0	-0.138768822	-0.138768822	19618
Philip Abner	ARI		6.3333	0	-0.13915211	-0.13915211	33821
Michael Kelly	ATH		5	0	-0.141461864	-0.141461864	12791
Trei Cruz	DET	5		-0.141753525		-0.141753525	27569
Rikuu Nishida	CHW	30		-0.142348364		-0.142348364	33795
Jimmy Crooks	STL	53		-0.142644525		-0.142644525	31354
Brady House	WSN	177		-0.142870709		-0.142870709	29993
Zach Dezenzo	HOU	51		-0.14352344		-0.14352344	31562
Christian Roa	HOU		8.6666	0	-0.144729167	-0.144729167	27662
Tobias Myers	NYM		39	0	-0.14596203	-0.14596203	22191
Zack Short	- - -	55	1	-0.154587144	0.006192866	-0.148394278	19562
Josh Fleming	TOR		3	0	-0.15090704	-0.15090704	20418
Dylan Carlson	CHC	4		-0.151777402		-0.151777402	20126
Zach Cole	HOU	53		-0.151784763		-0.151784763	31583
David Sandlin	CHW		13.3333	0	-0.151951566	-0.151951566	31743
Christian Koss	SFG	15	2	-0.164411142	0.011041434	-0.153369708	27653
James Outman	- - -	88		-0.15355939		-0.15355939	24770
Brendan Beck	NYY		3	0	-0.156609967	-0.156609967	33043
Albert SuÃ¡rez	BAL		33.6666	0	-0.157579958	-0.157579958	6175
Rafael MarchÃ¡n	PHI	78		-0.15769285		-0.15769285	21646
Angel Zerpa	MIL		12.6666	0	-0.15807046	-0.15807046	22717
Brett Baty	NYM	260		-0.159599259		-0.159599259	26123
Will Benson	CIN	114		-0.160681471		-0.160681471	21853
Coby Mayo	BAL	220		-0.161279365		-0.161279365	28312
Beau Brieske	DET		4.3333	0	-0.161919102	-0.161919102	26079
Zak Kent	- - -		9.3332	0	-0.162860338	-0.162860338	25703
Victor Vodnik	COL		21.6666	0	-0.163182423	-0.163182423	24614
Hunter Harvey	CHC		4	0	-0.163708955	-0.163708955	15507
Joel Kuhnel	- - -		32.3332	0	-0.164049536	-0.164049536	19995
Jarred Kelenic	- - -	67		-0.16453894		-0.16453894	22558
Josh Simpson	SEA		2.3333	0	-0.164631307	-0.164631307	25957
Jedixson Paez	CHW		3	0	-0.16493535	-0.16493535	29114
Emilio PagÃ¡n	CIN		14	0	-0.164958298	-0.164958298	14771
Mason Black	KCR		17.6666	0	-0.1658016	-0.1658016	30171
Elvis Alvarado	ATH		20.3333	0	-0.166570067	-0.166570067	21662
Brent Rooker	ATH	203		-0.167079583		-0.167079583	19627
Yohel Pozo	STL	33		-0.167468131		-0.167468131	18848
Kyle Nicolas	CIN		7.3333	0	-0.171118796	-0.171118796	27775
Andrew Benintendi	CHW	243		-0.175725505		-0.175725505	17901
Luis Mey	CIN		8.6666	0	-0.177129433	-0.177129433	25620
Connor Joe	SEA	45		-0.177181527		-0.177181527	16572
JosÃ© ButtÃ³	SFG		2	0	-0.178061426	-0.178061426	23313
Adrian Houser	SFG		66	0	-0.180733979	-0.180733979	12718
Ryan Helsley	BAL		13.3333	0	-0.18175289	-0.18175289	18138
Michael Helman	TEX	35		-0.182544097		-0.182544097	24605
Henry Davis	PIT	152		-0.186126247		-0.186126247	29617
CJ Kayfus	CLE	25		-0.186666816		-0.186666816	33704
Yariel RodrÃ­guez	TOR		9.3333	0	-0.187352553	-0.187352553	33838
Yainer Diaz	HOU	129		-0.188293844		-0.188293844	23003
Dylan Moore	PHI	15	1.6666	-0.178248331	-0.01191072	-0.190159051	18042
Luis GarcÃ­a	- - -		14.9999	0	-0.190628164	-0.190628164	6984
Lyon Richardson	CIN		1.6666	0	-0.19218342	-0.19218342	24581
Andrew Hoffmann	ARI		11.6666	0	-0.192486569	-0.192486569	29633
CÃ©sar Salazar	HOU	22	1	-0.14142482	-0.051897388	-0.193322208	21587
Jesse Scholtens	TBR		37.6666	0	-0.193862379	-0.193862379	19205
Jesus Rodriguez	SFG	43		-0.193894342		-0.193894342	26991
Luis Curvelo	TEX		8.3333	0	-0.194479451	-0.194479451	24710
Mickey Gasper	BOS	115		-0.19610098		-0.19610098	24759
Sterlin Thompson	COL	77		-0.19646275		-0.19646275	31443
Johnathan RodrÃ­guez	BAL	11		-0.196806252		-0.196806252	22530
Chadwick Tromp	ATL	27		-0.196960524		-0.196960524	16953
Mitch Farris	LAA		31.3333	0	-0.197282776	-0.197282776	33628
Kyler Fedko	MIN	13		-0.198587477		-0.198587477	29930
George Klassen	LAA		4.6666	0	-0.199180901	-0.199180901	33464
Jonathan HernÃ¡ndez	LAD		15.3333	0	-0.199473739	-0.199473739	17464
Tim Herrin	CLE		26.6666	0	-0.200631991	-0.200631991	25139
Victor Scott II	STL	184		-0.200724348		-0.200724348	31349
Miles Mastrobuoni	SEA	27		-0.205143943		-0.205143943	20017
Jose Corniell	TEX		3.3333	0	-0.205305994	-0.205305994	27984
Pete Fairbanks	MIA		24	0	-0.206304461	-0.206304461	17998
Mike Burrows	HOU		85.3333	0	-0.209261775	-0.209261775	24728
Gavin Hollowell	CHC		4.3333	0	-0.209934488	-0.209934488	25427
John Schreiber	KCR		31.6666	0	-0.210309997	-0.210309997	20020
Kevin AlcÃ¡ntara	CHC	10		-0.210366592		-0.210366592	25971
Eli Morgan	KCR		17.3333	0	-0.210541561	-0.210541561	20203
JR Ritchie	ATL		40.6666	0	-0.212526694	-0.212526694	31760
Lucas Giolito	SDP		29.6666	0	-0.212921187	-0.212921187	15474
Jose Franco	CIN		16.6666	0	-0.213491648	-0.213491648	27014
Nick Morabito	NYM	12		-0.21680823		-0.21680823	32119
Ricky Vanasco	DET		6.3333	0	-0.217352167	-0.217352167	23391
Shane Bieber	TOR		3.6666	0	-0.219412625	-0.219412625	19427
Leo Rivas	SEA	120		-0.220208421		-0.220208421	21009
Zach Agnos	COL		48.6666	0	-0.22043477	-0.22043477	31552
Zach McKinstry	DET	183		-0.2215157		-0.2215157	19392
Jose Trevino	CIN	48	5	-0.238178954	0.015471711	-0.222707243	16725
Kameron Misner	KCR	30		-0.222733393		-0.222733393	26374
Jake Rogers	DET	78	1.3333	-0.25690186	0.030586351	-0.22631551	19452
Chris Martin	TEX		10.3333	0	-0.227809548	-0.227809548	11847
Nolan Gorman	STL	229		-0.227984771		-0.227984771	22263
Sean Murphy	ATL	14		-0.228234425		-0.228234425	19352
Osvaldo Bido	- - -		18.6666	0	-0.230736732	-0.230736732	23150
Corbin Martin	CHC		5	0	-0.230952337	-0.230952337	19884
Tyler Gilbert	CHW		3.6666	0	-0.23145245	-0.23145245	17964
Chuckie Robinson	LAD	17		-0.234426424		-0.234426424	19824
PJ Poulin	WSN		31.6666	0	-0.235812247	-0.235812247	23394
Charles McAdoo	TOR	25		-0.23642686		-0.23642686	33323
Phil Maton	CHC		25.3333	0	-0.239648163	-0.239648163	18064
Andre Granillo	WSN		9.3333	0	-0.241682947	-0.241682947	29542
Chase Lee	TOR		3.3333	0	-0.242039636	-0.242039636	29574
Reese McGuire	CHW	34	1	-0.262836754	0.018149134	-0.244687621	15674
Cole Henry	WSN		12	0	-0.248114467	-0.248114467	27570
Josh Smith	TEX	117		-0.249530971		-0.249530971	26396
Brandon Pfaadt	ARI		38	0	-0.25071761	-0.25071761	27782
Jason Adam	SDP		29.3333	0	-0.253374398	-0.253374398	11861
Sal Frelick	MIL	262		-0.254193306		-0.254193306	29622
Billy Cook	PIT	25		-0.255042672		-0.255042672	29573
Sam Haggerty	TEX	47	1	-0.246119708	-0.010356417	-0.256476125	18054
Kade Morris	ATH		4	0	-0.256505966	-0.256505966	33787
Miguel Andujar	SDP	205		-0.256977677		-0.256977677	15878
RamÃ³n UrÃ­as	STL	68		-0.257385671		-0.257385671	18795
Carlos EstÃ©vez	KCR		0.3333	0	-0.258876324	-0.258876324	14542
Nick Sandlin	LAA		8.6666	0	-0.269022942	-0.269022942	20517
Cole Ragans	KCR		35.3333	0	-0.270305693	-0.270305693	21846
Ryne Stanek	STL		31	0	-0.271529108	-0.271529108	15947
Kody Funderburk	MIN		18.3333	0	-0.271708429	-0.271708429	24993
Cristian Javier	HOU		9.3333	0	-0.273130774	-0.273130774	17606
Jalen Beeks	TEX		26	0	-0.273613811	-0.273613811	17192
Tommy Pham	NYM	14		-0.276502281		-0.276502281	2967
Joey Lucchesi	LAA		3.3333	0	-0.27712062	-0.27712062	19320
Chad Stevens	COL	34		-0.280872107		-0.280872107	29614
Weston Wilson	- - -	53	2.3333	-0.157055121	-0.125268593	-0.282323714	19358
Brandan Bidois	PIT		14	0	-0.284242928	-0.284242928	28052
Danny Jansen	TEX	142		-0.284308404		-0.284308404	16535
Caleb Thielbar	CHC		21	0	-0.291267425	-0.291267425	10078
Cionel PÃ©rez	- - -		28.6666	0	-0.292251147	-0.292251147	19614
Denzel Clarke	ATH	60		-0.292282522		-0.292282522	29858
Jacob Lopez	ATH		50.6666	0	-0.293229133	-0.293229133	25098
Jhostynxon Garcia	PIT	37		-0.294788331		-0.294788331	28142
Willy Adames	SFG	327		-0.295050144		-0.295050144	15986
JosÃ© Tena	WSN	156		-0.295092762		-0.295092762	23691
Ronny Mauricio	NYM	32		-0.295825541		-0.295825541	23698
Roddery MuÃ±oz	HOU		4	0	-0.296688884	-0.296688884	25311
Connor Brogdon	CLE		15.3333	0	-0.299513608	-0.299513608	21205
Davis Schneider	TOR	114		-0.305507481		-0.305507481	23565
Simeon Woods Richardson	- - -		54.6666	0	-0.306047305	-0.306047305	24494
Yaramil Hiraldo	BAL		1.6666	0	-0.307843745	-0.307843745	25215
Trevor Martin	TBR		10.3333	0	-0.308647156	-0.308647156	31878
Connor Phillips	CIN		27.6666	0	-0.312036633	-0.312036633	27649
Erick Fedde	CHW		74.6666	0	-0.312490344	-0.312490344	17425
YoÃ¡n Moncada	LAA	130		-0.315033346		-0.315033346	17232
Gabriel Rincones Jr.	PHI	28		-0.320964873		-0.320964873	31958
Jake Cronenworth	SDP	114		-0.322405308		-0.322405308	18036
Juan Brito	CLE	56		-0.325726807		-0.325726807	26693
Rece Hinds	CIN	36		-0.328998417		-0.328998417	27493
Reiver Sanmartin	SFG		3.3333	0	-0.330827922	-0.330827922	19754
Masataka Yoshida	BOS	169		-0.337322146		-0.337322146	31837
Aaron Brooks	TBR		0.3333	0	-0.337472826	-0.337472826	12272
Pavin Smith	ARI	58		-0.337760091		-0.337760091	19892
Tim Tawa	ARI	76		-0.338098556		-0.338098556	29571
Hao-Yu  Lee	DET	118		-0.338231891		-0.338231891	30080
Jorge Polanco	NYM	61		-0.340379536		-0.340379536	13152
Bailey Falter	KCR		9.6666	0	-0.343313634	-0.343313634	20070
GermÃ¡n MÃ¡rquez	SDP		29.6666	0	-0.344035655	-0.344035655	15038
Drew Pomeranz	LAA		23.3333	0	-0.34641099	-0.34641099	11426
Owen Caissie	MIA	217		-0.347573996		-0.347573996	27496
Graham Pauley	MIA	91		-0.350745887		-0.350745887	31363
Isaac Collins	KCR	266		-0.355171382		-0.355171382	25477
Austin Hays	CHW	44		-0.356756449		-0.356756449	19363
Christian Moore	LAA	21		-0.359811962		-0.359811962	34979
Zach Maxwell	CIN		10	0	-0.360212743	-0.360212743	31610
George Valera	CLE	38		-0.364688933		-0.364688933	22541
Jordan Leasure	CHW		18.6666	0	-0.366378993	-0.366378993	29950
Noelvi Marte	CIN	87		-0.370286644		-0.370286644	26517
Felix Reyes	PHI	38		-0.377085149		-0.377085149	28763
Thomas Saggese	STL	82		-0.380510032		-0.380510032	27883
Greg Jones	MIL	22		-0.382593274		-0.382593274	25448
Trent Thornton	CHC		21	0	-0.394448817	-0.394448817	17948
Jeff McNeil	ATH	255		-0.398430973		-0.398430973	15362
Matt Vierling	DET	219		-0.401574671		-0.401574671	21558
Ken Waldichuk	WSN		9.3333	0	-0.404990971	-0.404990971	27681
Jeimer Candelario	LAA	20		-0.409874558		-0.409874558	13621
Chris Roycroft	STL		5.3333	0	-0.413254708	-0.413254708	31261
Brett Sullivan	COL	113	4.3333	-0.370704681	-0.04287589	-0.41358057	18217
Harrison Bader	SFG	111		-0.414752275		-0.414752275	18030
Mitchell Parker	WSN		37.6666	0	-0.416331083	-0.416331083	27636
CÃ©sar Prieto	STL	17		-0.4185552		-0.4185552	30163
Austin Voth	- - -		10	0	-0.428571336	-0.428571336	15047
Steven Cruz	KCR		23	0	-0.432016939	-0.432016939	23165
Gage Workman	DET	38		-0.433291942		-0.433291942	27573
Patrick Wisdom	SEA	44		-0.439500213		-0.439500213	13602
Jerar Encarnacion	SFG	35		-0.445627034		-0.445627034	21871
Will Brennan	SFG	23		-0.447329789		-0.447329789	25660
Richard Lovelady	- - -		29.9999	0	-0.447349925	-0.447349925	19337
Colton Gordon	HOU		9.3333	0	-0.457140088	-0.457140088	31312
Andrew McCutchen	TEX	83		-0.458539397		-0.458539397	9847
Gordon Graceffo	STL		38.6666	0	-0.459108531	-0.459108531	29519
Merrill Kelly	ARI		75.6666	0	-0.463041604	-0.463041604	11156
Wenceel PÃ©rez	DET	175		-0.464673966		-0.464673966	22857
Justin Topa	MIN		19	0	-0.4674052	-0.4674052	15145
Luis Gil	NYY		19.3333	0	-0.485822976	-0.485822976	21052
Trevor Story	BOS	176		-0.492047042		-0.492047042	12564
Josh Lowe	LAA	138		-0.494374901		-0.494374901	19953
Hunter Barco	PIT		11.6666	0	-0.49555248	-0.49555248	33174
Carson Williams	TBR	33		-0.497376382		-0.497376382	30038
Lourdes Gurriel Jr.	ARI	132		-0.497610778		-0.497610778	19238
Brendon Little	TOR		4.6666	0	-0.498422861	-0.498422861	21574
James McCann	ARI	62	4	-0.405348271	-0.101700753	-0.507049024	12859
Sandy LeÃ³n	ATL	44		-0.511532426		-0.511532426	5273
Leo JimÃ©nez	MIA	92		-0.515743911		-0.515743911	23782
Valente Bellozo	COL		10.6666	0	-0.518211067	-0.518211067	23899
Colby Thomas	ATH	73		-0.522760391		-0.522760391	31855
Taijuan Walker	PHI		22.6666	0	-0.52940768	-0.52940768	11836
Adrian Del Castillo	ARI	150	1.6666	-0.545048594	0.015342552	-0.529706042	29554
Andruw Monasterio	BOS	133		-0.535341501		-0.535341501	19455
Luis Morales	ATH		9.3333	0	-0.538621783	-0.538621783	32227
Ezequiel Tovar	COL	284		-0.539544046		-0.539544046	24064
Brenton Doyle	COL	122		-0.544488788		-0.544488788	25479
Miles Mikolas	WSN		77.3333	0	-0.544529974	-0.544529974	9803
Carlos Santana	ARI	26		-0.545303702		-0.545303702	2396
Bo Naylor	CLE	90		-0.548488855		-0.548488855	21865
Eric Lauer	- - -		64.6666	0	-0.552438725	-0.552438725	19316
Kodai Senga	NYM		27.6666	0	-0.580284476	-0.580284476	31838
Andy IbÃ¡Ã±ez	- - -	26		-0.583064049		-0.583064049	18819
Ryan Weiss	HOU		26	0	-0.58555907	-0.58555907	24621
Eugenio SuÃ¡rez	CIN	205		-0.594235957		-0.594235957	12552
Tyler O'Neill	BAL	148		-0.600091457		-0.600091457	15711
Blake Perkins	MIL	96		-0.60462147		-0.60462147	19921
Matt Gage	SFG		25	0	-0.620439708	-0.620439708	17381
TJ Friedl	CIN	178		-0.635585666		-0.635585666	19522
Luis Rengifo	MIL	209		-0.648027003		-0.648027003	19858
Rhys Hoskins	CLE	233		-0.648382664		-0.648382664	16472
Jordan Beck	COL	88		-0.654067814		-0.654067814	31431
Luisangel AcuÃ±a	CHW	145	1	-0.590871274	-0.072235905	-0.663107179	26548
Tyrone Taylor	NYM	104		-0.68092525		-0.68092525	13675
Jameson Taillon	CHC		67.6666	0	-0.682820022	-0.682820022	11674
Max Scherzer	TOR		22	0	-0.683241785	-0.683241785	3137
Mark Vientos	NYM	232		-0.685709357		-0.685709357	22184
Otto Kemp	PHI	27		-0.708905995		-0.708905995	31792
Justin Lawrence	- - -		28	0	-0.718931839	-0.718931839	17639
Scott Barlow	ATH		33.3333	0	-0.724886298	-0.724886298	14993
Edgar Quero	CHW	172		-0.749690175		-0.749690175	28022
Tony Santillan	CIN		31	0	-0.767563939	-0.767563939	19926
Aaron Bummer	ATL		15.3333	0	-0.767632425	-0.767632425	16258
Lenyn Sosa	- - -	117		-0.777683884		-0.777683884	22896
Christopher Morel	MIA	73		-0.787585378		-0.787585378	21897
Bryan Abreu	HOU		25.3333	0	-0.791734278	-0.791734278	16609
Edouard Julien	COL	211		-0.814166844		-0.814166844	27534
Nick Castellanos	SDP	122		-0.822774947		-0.822774947	11737
Marcell Ozuna	PIT	221		-0.824306428		-0.824306428	10324
Matt Wallner	MIN	135		-0.841401041		-0.841401041	26466
Ke'Bryan Hayes	CIN	128		-0.863084972		-0.863084972	18577
Austin Wynns	- - -	57		-0.863283426		-0.863283426	15271
Zack Littell	WSN		75	0	-0.929805994	-0.929805994	15823
Matt Strahm	KCR		24.6666	0	-0.949059784	-0.949059784	13799
Rob Refsnyder	SEA	115		-0.999411404		-0.999411404	13770
Jahmai Jones	DET	100		-1.097179651		-1.097179651	18872
Ha-Seong Kim	ATL	72		-1.122302055		-1.122302055	27506
Lawrence Butler	ATH	215		-1.185446024		-1.185446024	22542
Salvador Perez	KCR	317		-1.317088485		-1.317088485	7304
